text
"Coca-Cola Bedava 2 Litresini Vermiyor,""Coca-Cola 2.5 litre alıyoruz marketten kapakta bedava 2 litre kazandınız diyor. Promosyon ve kampanya tarihi geçmemiş olduğu halde marketlerden bedava çıkan kolayı alamıyoruz. Sözde market sahibi önceki kapakların parasını alamadığını Coca-Cola'dan alacaklı olduğunu, bu yüzden bedavaları vermediğini...Devamını oku"""
"Doğuş Spor Kulubü Memnuniyetsizliği!,""2 aydır bu salona kickboksa gidiyorum. Sayısız kere hocanın gelmemesi, dükkanın durduk yere kapalı olması. Üstüne ilk başladığımda parasını verdiğim eşofmanı hala alamadım (Sürekli günü güne sattı) Müessese sahibi N** T** ve S**** isimli şahıstan şikayetçiyim. Gereğinin yapılmasını arz ederim.Devamını oku"""
"Saat & Saat'de 1 Aydır Devam Eden Değişim Süreci!,Hayatımın ilk ve son Saat & Saat alışverişini 29 Temmuz tarihinde 100169385 sipariş numarasıyla saat satın alarak yaptım. Ürünün kayışında problem olduğu için geri gönderdik ve neredeyse 1 ay olacak her gün arıyoruz. Ürünün ya tedarik ya da kontrol aşamasında olduğu söyleniyor. 1 aydır ne kontrolü y...Devamını oku"
"Blue Vista Hill Kalitesiz Ve Hizmeti Kötü,""1-Üç gün boyunca havlu verilmedi. Otelin havlusu bitmiş."
"Samsung Telefon Galaxy A7 2018 Yavaş Şarj Oluyor Ve Hızlı!,Samsung Galaxy A7 2018 telefonum var ve güncellemeden sonra telefon çöpe döndü şarj aletine takıyorum şarj algılamıyor ve telefonu kökten kapatınca şarj oluyor ve bu çok saçma - telefonun şarjı çok çabuk bitiyor ve çok yavaş şarj oluyor keşke almasaydım.Devamını oku"
"The Sign Sile Hotel & Spa Hizmet Kalitesi!,""Kaldığım iki gün boyunca söyleyebileceğim tek şey fiyasko. Yemekleri çok kötüydü. Resepsiyon dışında çalışanların hepsi lise öğrencisiydi sanırım."
"Tefal Ürünün 1 Aydır Yollanmaması,""28 Nisan 2020 tarihinde sipariş verdiğim kazanlı ütü hala teslim edilmemiştir. Kargoya bile verilmemiştir. Üstelik müşteri temsilcisini her aradığımda ürününüz bu akşam ya da yarın kargoya verilip tarafınıza takip kodu yollanacaktır diye yalan söylenmektedir."
"Huawei Gelen Ve Giden Arama Ekranı Gözükmüyor!,Gelen ve giden aramalarda zil sesi çalıyor fakat ekranda hiç hareket yok üst bildirim panelinde yanıp sönen bir arama bildirimi oluşuyor basamıyorum aramayı alamıyorum ben ararken de arama ekranı oluşmuyor lütfen yardım edin ya bu nedir böyle? Ekran yok ya ekran arama ekranı yok ne ararken ne de gel...Devamını oku"
"İgdaş'tan Faturam Çok Yüksek Geldi!,Kış ayında gelmeyen fatura gelmiştir 278 TL fatura olur mu resmen mağdur etmek. Elektrik faturası da 290 TL ne oldu su da bir bu kadar gelirse maaşımızı faturaya vereceğiz ay sonuna kadar da evdeki koltukları  kemireceğiz galiba böyle bir şey olamaz yazık insanlara Allah sorar bunların hesabını.Devamını oku"
"Play-Doh Yeni Açılan Hamurların Bozuk Çıkması,Paketini ilk kez 28 Mayıs 2020 de açtığımız kek partisi oyun hamuru setinin 5 hamurundan 3ü tamamen özelliğini yitirmiş bayat bir şekilde çıktı. Hiçbir şekilde kıvamları yerine gelmiyor ve şekil almıyorlar. Konu hakkında ilgili firmadan destek rica ediyorumDevamını oku"
"Ersa Saat Bilgi Alamıyorum,""Hepsiburada.com üzerinden efb-504jd-1a9dr model bir Casio saat aldım. Saatin kurma topuzu saatin içinden kendiliğinden kırıldı. Saati aldığım firmayı aradım Fenomen Saati, servise yönlendireceğini söyledi. Servis bilgilerini aldım. Casio saatin distribütörlüğünü Ersa Saat yapıyormuş 09.16.19 da saat...Devamını oku"""
"Arçelik Fiyat Artırma,Suf5000 mgsı model mini fırın bir süredir takip ediyordum anneme hediye almak için mart ayında baktığımda 650 TL nin altına satış yapılıyordu. 736 TL'ye fiyat artışı olmuş hatta 800 küsura çıkartılıp üstüne indirim yapılmış yapılan şey Arçelik gibi bir firmaya hiç yakışmadıDevamını oku"
"Avrupa İnşaat Satılık Ev İlanı Yalanları!,""Sahibinden satılık ev ilanı arıyoruz her yerde yalan yanlış ev ilanları koyuyorlar çoğu evin gerçekliği yok."
"Mavi Yakası Dökülen Mont,""Deri montu alalı 2,5 yıl oluyor 3 kış kullanılmamıştır bile. Kurutemizleme yıkama gibi bir işleme bile maruz kalmadan yakasındaki deriler döküldü. Resmen çöp durumda mont kalite sıfır bir daha asla almayız. Diğer markalardan al 100 TL'ye her yıl değiş daha mantıklıDevamını oku"""
"Kamil Koç Koltuk Numara Değişikliği.,04.06.2020 Tarihi Bursa-Ankara için bilet kesimi yaptım seçtiğim koltuk numaram değişmiş bunun için müşteri hizmetlerini arıyorum ve 3 saattir telefonu açan olmadı değişen numaradaki koltuğun benim olduğunu nasıl teyit edebilirim? Kısa sürece ilgilenirseniz sevinirim.Devamını oku"
"Lykia World Kalite Sorunu,06.09.2019 / 11.09.2019 tarihleri arasında bu otelde joly tur dan 6 ay öncesinden 5 gece 6 gün tatil aldım ve aldığıma bin pişman oldum otel yeme içme temizlik anlayışlarını geçtim bir Türk olarak Türkiye’de kendi vatandaşına 3. sınıf muamelesi yapan bir otel. Sadece ve sadece ruslara hizmet veren b...Devamını oku"
"Ck Boğaziçi Elektrik Artan Elektrik Fatura Tutarı,""899685984910 numaralı fatura için itiraz ediyorum. 2 kişi yaşıyoruz ve pandemi olduğu halde mecburi ise gidiyor, çalışıyoruz. Evimiz de inler cinler elektrik kullanmış olamaz. Normalde 75 TL' den fazla gelmeyen faturam bu ay 125,20 kuruş geldi. Maaşını alamayan- çalışamayan- işten çıkarılan insanlar...Devamını oku"""
"Bir Palyaço Aldatmacası!,4 Ocak 2018 tarihi saat:13:00 için Bir Palyaço adlı palyaço firması ile anlaştık. Şirket yetkilisi olduğunu söyleyen kişi organizasyondan bir gün önce bana mesajla çocukların yaş grubunu soruyor ve ardından bir aksilik olmayacağını söylüyor. Ertesi gün yani organizasyon günü sabah 10:00 da arıyorum ...Devamını oku"
"Hayat Su Vodafone Kampanyasından Su Siparişi Verdim Sipariş Gelmedi!,Hayat Su'dan Vodafone kampanyasından su siparişi verdim sipariş gelmedi. Müşteri hizmetlerini aradım saatlerce bekledim kimse telefonu açmadı. Hayat Su'yun müşteriye saygısı sıfır. Bu kampanya sayesinde bundan sonra Danone Hayat İçecek ile devam ederim diyordum ama vazgeçtim ileride bir sorun olsa u...Devamını oku"
"Joker Mağazası'nda Sipariş Sorunu!,2002B4XL3 numaralı siparişimi 11 şubatta verdim ertesi gün kargo yapılacak ibaresi vardı. Şu an halen hazırlanma aşamasında görünüyor. Bilgi almak için mail gönderdim ancak dönüş yok. Konuyla ilgili çağrı merkezi de bilgi iletemiyor. Bebek bezi normal sitelerde bile aciliyet statüsünde ve hemen karg...Devamını oku"
"Hepsijet Kargom Elime Gelmedi,1 Haziran 2020 de sipariş verdiğim ürünü daha hızlı gelsin diye hepsiJET ile kargo seçeneğini seçtim keşke seçmez olaydım 2 Haziran sabah 9 la öğlen 13 arası teslim edilecekti sözde ama halen ne giden ne gelen var bir de şöyle bir şey var iletişim şansımız yok. Nereden bilebilirdim çabuk gelsin diye...Devamını oku"
"Vestel Tv Artık Arızalarından Bıktırdı,Vestel 49 ub 8300 4K bir TV aldım 2 yıl önce hiç kullanmadan arızalandı servise gitti ana kart değişti. Daha sonra tekrar arızalandı TV nin alıcı kumanda gözü değişti TV nin değişimini istedim fakat kabul olunmadı. Şikayet vara yazdığımda Vestel müşteri hizmetlerinden bir bayan aradı bende TV nin de...Devamını oku"
"Digiturk Verilmeyen Hizmet Karşılığı Kesilen Fatura!,""Daha önce çeşitli yanıltmayla uzayan taahhüt dönemim ayda ödediğim 149 TL faturayı artık konu etmeyeceğim. Hali hazırda, ligler yokken faturamda indirim dahi yapmayan, mayıs ayı için kanal dahi açamazsınız 0 TL olur faturanız, ama taahhüdünüz haziran'dan Temmuz'a uzar diyen firma."
"Huawei Watch Gt Saat Bağlantı Sorunu,Huawei watch gt saatim ile kullanmakta olduğum p30 Pro telefonumdan wear os programına bağlantı yapmak istedim. Ne yaptımsa bağlanamıyorum. Yetkililer bu sorunu çözsün lütfen. Bununla ilgili birçok şikayet okudum. Markanızla ilgili bir problem varsa mağduriyetimizi çözmenizi bekliyorumDevamını oku"
"W-LAB Kozmetik Diyarı Krem Sorunu,S*** c***ye güvenerek madeleb krem aldım. Cildim aşırı kuru bi cilt tipidir ve neredeyse ergenlik çağında bile sivilce çıkmadı denilebilecek kadar sivilceye yabancıyım. Kremi kullanmaya başladım ve ilk birkaç gün iyi gibi geldi fakat 15 gündür düzenli kullanıyorum. Şu an yüzüm sivilce dolu ve pütür ...Devamını oku"
"Pegasus Uçuş İptali İadesini 1 Aydır Yapmıyor,""Koronavirüs kaynaklı uçuş iptalinden kaynaklı bilet iade tutarını 1 ayı aşkın zamandır yapmıyorlar. 20 Martta iptal ettiğim iç ve dış hat uçuşlarından iç hat uçuşunun tutarını düşük olduğu için iptalden 3-4 içerisinde yaptılar, fakat dış hat iadesi 1 ayı geçtiği halde yapmıyorlar. Son 3 haftadır çağ...Devamını oku"""
"Aris Çukurambar Vip Pişmanlığı,Öncelikle ödeme kolaylığı deyip insanları kandırıp mağdur ediyorlar. Cildim için 8 seans Dermapen aldım bir faydasını göremedim cildiniz geç tepki veriyor dediler bir 8 seans daha aldım sadece leke için gittiğim cildimde ciddi derecede sivilcelenme oldu verdiğim o kadar para ve zamanım çöp.Devamını oku"
"Vileda Paspas Sapı Kırıldı,Vileda easywring clean turbo temizlik setimin paspas sapı kırıldı ve hiçbir yerde bulamıyorum. Böyle bir firmanın müşterilerini böyle mağdur etmesini anlayamıyorum. Hem ucuz bir ürün değil. Kaliteli diye daha ucuz olanlarını almadık ama şu anda kullanamıyorum. Her gün kullanılan bir ürünün aparatını...Devamını oku"
"Kitap Seç Aynı Gün Kargoda İbaresi Gerçek Değil,Sipariş ederken aynı gün kargoda yazan ürün için 3 gündür tedarik ediliyor yazısıyla karşılaşıyorum. Siteyi tercih etmemin tek sebebi elime çabuk ulaşacağına dair inancımdı. İnsanları bu şekilde kandırmanız hiç hoş değil. Sınav öğrencilerini ne kadar mağdur ettiğinizin farkındasınızdır umarım.Devamını oku"
"Yves Rocher'dan Sipariş Teslimi Yapılmaması!,""Yves Rocher'in telefon uygulamasından 1 hafta evvel sipariş etmiş olduğum ürünler 3 iş günü içerisinde elimde olmalıydı. Yves Rocher'nin yaptığı bilgilendirme bu şekilde fakat 1 haftadır hala """"paketleniyor"""" bilgilendirmesi var. Müşteri hizmetlerini arıyorum, ya hep meşguller ya da telefonu açmıyorl...Devamını oku"""
"Evy Baby Sızdırıyor ve Sözünde Durmuyor,""Evy Baby 4 beden 56 'lı 3 paket bez aldım. Bezler sızdırma yaptı. Evyap denilen yerli ve milli firmanın müşteri temsilcisi açılan paket dahil tüm ürünleri iade etmemi ve yeni model 3 paket ürün gönderileceğini bildirdi. Ancak bana 2 paket 60 'li bez geldim."
"Samsung Kampanyalı Ürün Renk Seçim Hakkının Verilmemesi,""22 Şubat 2020 tarihinde Ankara Kentpark AVM'de bulunan Samsung Bayii Kutup Pazarlama'dan 55"""" Frame TV satın aldım. Bu ürünü tercih etme sebebim yanında hediye olarak Samsung Galaxy S10e 128 GB telefon ve yine hediye olarak televizyon çerçevesinin verileceğiydi. Televizyonu satın alma sırasında telef...Devamını oku"""
"Digiturk 2 Aydır Yayın Veremiyor Ama Ücret Alıyor,10100905** numaralı üyeliğimde 12 ay önce Digiturk kutumu değiştirerek çok iyi olacağını da söyleyerek T***'tan E***'a geçiş yaptırdınız. O günde beri yayınlarda problemler yaşıyorum teknik servisiniz defalarca geldi sorunu çözemiyorlar ve son 2 aydır artık hiç yayın alamıyorum teknik servisiniz yap...Devamını oku"
"Fakir Temassızlık Sebebiyle Kaynatma Ve Isıtma Yapmıyor,""Fakir Çay Makinasını prize taktığımda suyu kaynatmıyor. İlk önce kırmızı ışık yanıyor, belli bir süre sonra ışık sönüyor. Ancak su kaynamıyor. Kaynatmış olsa yeşil ışığa dönecek. Kırmızı ışık yanıp sönüyor. Bu konuda Antalya'da İlgili Teknik Servisine 2-3 defa bu konu için götürdüm. Orada herhangi b...Devamını oku"""
"İhlas Ev Aletleri İhlas Temizlik Robotu Sorunu!,İhlas gibi büyük bir firmanın böyle bir şeyi nasıl yaptı bilmiyorum. Benim sayemde 4 5 tane temizlik robotu sattınız bakım için götürüldü robotum gelmedi derin döyücüsüne kadar 2003 aldım ama çok temiz kullandım gidiş o gidiş hiç yakıştıramadım çalıştırdığınız elemanları güzel seçerseniz çok aradım ...Devamını oku"
"PTT Kargo Kargo Başka Adrese Gitti,İzmir Foça'ya hedef gösterilen kargo ne hikmetse İstanbul tuzla'ya gönderilmiş. Konu ile muhatap aradığımda da bulamıyorum. Şubeleri arıyorum sanki önceden anlaşmışlar gibi üç maymunu oynuyorlar. İnsan bir haya eder bir çeki düzen verir. Konu ile dönüş bekliyorum. Bu günlerde birbirimize destek ve a...Devamını oku"
"Atabey Eğitim Kurumları'nda Haksızlık Ve Hak Yeme,""İstanbul Cerrahpaşa Üniversitesi sağlık bilimleri Fakültesi gerontoloji 4. Sınıf öğrencisiyim adım n*** t***, İstanbul'da yurtta kalıyorum ve kendi ihtiyaçlarımı karşılamak için iş arayışındaydım arkadaşımdan duyduğum bir kuruma başvurdum gider gitmez işe alındım, bahsettiğim kurum adı Atabey Eğitim...Devamını oku"""
"ebebek Korbell Çöp Kovası,Bebek bezi kokusundan kurtulmak istediğimiz için bu ürünü aldık ancak normal çöp bir kovasından hiçbir farkı yok boşuna o kadar para verdiğimi düşünüyorum pişman oldum gereksiz bir ürün keşke almasaydım. Bir de kapağının altından tarih yazıyor üretim mi son kullanma tarihi mi bilemedim.Devamını oku"
"ECA Radyatör Paslanması,Sayın yetkili. 22.03.2017 tarihli almış olduğumuz faturamızdaki 60/60 radyatörde paslanma gerçekleşmiş olup bunun akabinde Küçükçekmece yetkili servisinizi arayarak servis kaydı oluşturduk fakat servisiniz gelmedi tekrar tekrar aramamıza istinaden 3. Üncü gün geldiler radyatörün fotoğrafını çekip ke...Devamını oku"
"Toyota Benzin Kapağı Kırığı Servis İlgilenmedi!,""Toyota -CHR 2018 Aralık ayı hibrid aracımın  benzin kapağı kırıldı. Bodrum servisine gittik. Yardımcı olmadılar, garantisi olduğu halde garanti kapsamına alınmadı. Bu da benim güvenime zarar verdi. Toyota almam artık. Satış sonrası hizmeti yok. Hele Bodrum  Toyota'nın!Devamını oku"""
"Radian Laboratory'de 200 Dolar İstediler,HDD mi götürdüğümde USB bağlantı kısmında sorun temassızlık vardı götürdüğümde benden teslim alındı disk birkaç gün sonra gittiğimde diskin içindeki verileri görebildiklerini ve 200 dolar karşılığında yapılabileceğini söylediler. Bende istemedim ve geri aldım diskimi diskin üzerindeki USB bağlantı n...Devamını oku"
"Ziraat Bankası Temel İhtiyaç Kredisi Hala Sonuçlanmadı,Ziraat bankasına 15.05.2020 tarihinde başvurmuş olduğum temel ihtiyaç kredisi başvuruma olumlu olumsuz hala yanıt yok. Çevremdeki insanlara 2 veya 3 günde cevap geliyor bana gelmedi. Bugün itibariyle 01.06.2020 ne zaman gelecek merak ediyorum bu zor donemde beni mağdur etmeniz ne kadar doğru bir an ...Devamını oku"
"D-Smart Haksız Kesinti, Saygısız Müşteri Temsilcisi,Aboneliğim ayın 30'unda sona eriyor ama ondan önce kesinti yapıldı. Şu an kanalların hepsi kapalı. Ayrıca müşteri hizmetleri beni arayıp bilgi verirken aboneliğimi devam ettirmek istemediğimi söylediğim için telefonu suratıma kapattı. Ondan sonra da yayını kesti. Böyle bir şirkete yakışmayan bir har...Devamını oku"
"Beko TV'de Güncelleme Sonrası Fiyasko!,Televizyona 2 gün önce güncelleme geldi ve TV tamamen çıldırmış durumda o kadar para ver rezillik çek adalet mi bu bir daha Beko TV evimden içeri sokmam bir sürü sorunlu TV. Netflix yok hiçbir şeyi indiremiyorsun bir de dünya devi Beko televizyonda.Devamını oku"
"Huawei Multi Touch,Ben bir kere daha yazmıştım ama sorunu çözmediniz yeter artık lütfen şu sorunu çözün. Telefonumun tadının çıkarmak istiyorum telefonu alalı 3 hafta oldu değiştirmeyi düşünüyorum lütfen çözüm bulun. Önce yazdığımda bir yazılım güncellemesi geldi ama işe yaramadı.Devamını oku"
"Vestel Televizyonumda Bulutlanma Sorunu!,Taksiti hala devam eden televizyonumda ekranın üst kısmında bulutlanmalar meydana geldi. Gerçekten seyir keyfini yerle bir etti. Severek aldığım televizyonumun pişmanlığını yaşıyorum. Çok rica ediyorum en kısa zamanda bana ulaşın sevgili Vestel. Pişman olmak istemiyorum.Devamını oku"
"Lux Halı Yıkama Mağdur Etti!,""Malumunuz kışa hazırlık, halılarımızı yıkatmak istedik. İnternetten araştırdık lux halı yıkama çıktı karşımıza. Çıkmaz olaydı. Sitelerinden 02125640002 numaralarını aradık. Bize metrekaresini 6 TL'ye yıkıyoruz dediler. Toplamda 15 metrekare bile olmayan halı ve kilimlerimizi teslim almaya geldiler. ...Devamını oku"""
"Arnica Süpürge Çekmiyor,Arnica Premium süpürge aldım ilk zamanlar çekiş gücü iyiyken birkaç ay içinde gücü azaldı yeni filtre aldım mecburen. Simdi tozları haznede toplamayıp direk filtreye veriyor müşteri hizmetlerine de ulaşamıyorum. Garantisinin de bitmesine az kaldı pişman oldum aldığımaDevamını oku"
"Türk Telekom Tivibu Teknik Servis,""15.01.2020 tarihi saat 15.00'de kurulum için randevumuz vardı fakat eve gelen servis arabadan bile inmeden anneme ve babama ben bugün bu kadar çok yaşlıyla uğraşmak istemiyorum, bugün kurulum yapmayacağım diyerek arabadan dahi inmeden çekip gitmiştir. Bu nasıl bir saygısızlık. Siz çalışanlarınıza hi...Devamını oku"""
"Mintax Bulaşık Makinesi Tableti Sorunu!,Mintax tablet bulaşık deterjanı kötü ötesi. Bulaşıklar temiz yıkanmıyor leş gibi kokuyor ve çiziyor. Kampanyalı diye 2 kutu aldık daha birincisi yarılanmadı bile çöp oldu. Ne olursa olsun paramıza yazık. Niçin böyle bir ürünü piyasaya sürüyorsunuz bunlar kalite kontrolden geçmiyor mu kardeşim bunca ...Devamını oku"
"Atlantisbahis20.com Kayıp Bonus Problemi,Bugün 50 TL meblağla deneyelim dedik kaybettik kayıp bonusu istedik 8 TL yüklediler bonus bozuk aktif olmuyor canlı desteğe söylüyoruz düzeltilecek yok kontrol sağlıyor diye 1 saattir oyalıyorlar 8 TL için böyle 2 saat inceleme yapan bir site 200 TL bile ödemesi imkansızdır.Devamını oku"
"Selcem Temizlik Eleman Göndermedi!,Telefondaki kadın ahkam keserek temizlikte en iyiyiz demeyi biliyor ama anlaşma yaptığı kişiye eleman yollamıyor. Aradığımızda telefonu açmıyor böyle kötü bir firma görmedim. Madem göndermiyorsunuz sabah aradığımızda söyleyin bari başımızın çaresine bakalım size dönüş yapılacak diyor biz arıyoruz aç...Devamını oku"
"Duru Granül Matik Sabun Deterjanı,Duru granül matik sabun deterjanı aldık az da almadık 10 tane. Ancak yıkadığım çamaşırların üzerinde beyaz leke bırakıyor ve renklerini ağartıyor. Elimde 10 tane var bu üründen aldığıma pişman oldum. Duru markası ve doğal diye düşünerek almıştık ama yanıldım. Fotoğrafta belli 2 yaşında kızımın panto...Devamını oku"
